,tweet_id,timestamp,text,rating_numerator,rating_denominator,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
539,778383385161035776,2016-09-21 00:00:35,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13,10,collie,34%,True,borzoi,31%,True,Border collie,21%,True,5493,1018
540,778286810187399168,2016-09-20 17:36:50,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11,10,Boston bull,32%,True,pug,22%,True,muzzle,10%,False,9721,3055
541,778039087836069888,2016-09-20 01:12:28,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12,10,German shepherd,71%,True,malinois,11%,True,Norwegian elkhound,5%,True,7968,2454
542,778027034220126208,2016-09-20 00:24:34,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,27,10,clumber,94%,True,cocker spaniel,1%,True,Lhasa,0%,True,6183,1489
543,777885040357281792,2016-09-19 15:00:20,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3,10,Afghan hound,12%,True,basset,11%,True,Siberian husky,10%,True,5985,1511
544,777684233540206592,2016-09-19 01:42:24,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12,10,cocker spaniel,25%,True,golden retriever,16%,True,otterhound,11%,True,10592,2717
545,777621514455814149,2016-09-18 21:33:11,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,12,10,chow,99%,True,Norwich terrier,0%,True,Pomeranian,0%,True,8195,2332
546,777189768882946048,2016-09-17 16:57:35,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12,10,Chihuahua,98%,True,Mexican hairless,0%,True,hog,0%,False,13281,3974
547,776813020089548800,2016-09-16 16:00:31,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12,10,toy poodle,51%,True,miniature poodle,25%,True,standard poodle,16%,True,4596,1111
548,776477788987613185,2016-09-15 17:48:25,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,11,10,Labrador retriever,88%,True,Chesapeake Bay retriever,5%,True,paintbrush,0%,False,8215,2551
549,776218204058357768,2016-09-15 00:36:55,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13,10,Samoyed,94%,True,Pomeranian,5%,True,keeshond,0%,True,28010,14655
550,776201521193218049,2016-09-14 23:30:38,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10,10,Rottweiler,50%,True,black-and-tan coonhound,15%,True,bloodhound,13%,True,9007,2330
551,776113305656188928,2016-09-14 17:40:06,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11,10,mousetrap,77%,False,black widow,9%,False,paddlewheel,1%,False,11080,4012
552,776088319444877312,2016-09-14 16:00:49,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10,10,web site,99%,False,pug,0%,True,menu,0%,False,1711,141
553,775842724423557120,2016-09-13 23:44:54,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12,10,chow,52%,True,bath towel,2%,False,French bulldog,2%,True,10997,2454
554,775733305207554048,2016-09-13 16:30:07,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,11,10,long-horned beetle,61%,False,ox,2%,False,rhinoceros beetle,2%,False,13036,3691
555,775729183532220416,2016-09-13 16:13:44,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,13,10,web site,98%,False,hand-held computer,0%,False,menu,0%,False,12244,4263
556,775364825476165632,2016-09-12 16:05:54,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11,10,beagle,57%,True,Chihuahua,17%,True,Pembroke,3%,True,6927,2708
557,775085132600442880,2016-09-11 21:34:30,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13,10,chow,31%,True,golden retriever,24%,True,Pomeranian,15%,True,14597,4358
558,774757898236878852,2016-09-10 23:54:11,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12,10,toy poodle,71%,True,miniature poodle,25%,True,Lakeland terrier,0%,True,8116,1650
559,774639387460112384,2016-09-10 16:03:16,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10,10,Walker hound,62%,True,basenji,12%,True,Ibizan hound,12%,True,6350,1610
560,774314403806253056,2016-09-09 18:31:54,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14,10,Eskimo dog,59%,True,Siberian husky,22%,True,Saluki,3%,True,20484,5062
561,773985732834758656,2016-09-08 20:45:53,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11,10,giant panda,45%,False,fur coat,14%,False,pug,10%,True,10134,3576
562,773922284943896577,2016-09-08 16:33:46,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12,10,Pomeranian,55%,True,Samoyed,43%,True,chow,0%,True,6048,1619
563,773704687002451968,2016-09-08 02:09:06,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12,10,silky terrier,32%,True,Yorkshire terrier,18%,True,Airedale,13%,True,6215,1494
564,773670353721753600,2016-09-07 23:52:41,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10,10,Old English sheepdog,96%,True,Maltese dog,1%,True,soft-coated wheaten terrier,0%,True,5043,1220
565,773547596996571136,2016-09-07 15:44:53,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11,10,Norwegian elkhound,37%,True,Chesapeake Bay retriever,13%,True,malamute,7%,True,20779,5671
566,773308824254029826,2016-09-06 23:56:05,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,12,10,shopping cart,57%,False,Labrador retriever,15%,True,shopping basket,10%,False,21925,6931
567,773247561583001600,2016-09-06 19:52:39,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10,10,seat belt,71%,False,miniature pinscher,8%,True,Brabancon griffon,7%,True,8857,2995
568,773191612633579521,2016-09-06 16:10:20,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,12,10,Blenheim spaniel,42%,True,Shih-Tzu,21%,True,Welsh springer spaniel,14%,True,9358,3793
569,772877495989305348,2016-09-05 19:22:09,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,11,10,tabby,21%,False,Norwegian elkhound,13%,True,wombat,7%,False,8032,3569
570,772826264096874500,2016-09-05 15:58:34,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",11,10,basset,91%,True,Walker hound,7%,True,beagle,0%,True,7557,2202
571,772581559778025472,2016-09-04 23:46:12,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,10,10,Newfoundland,57%,True,Border collie,12%,True,Saint Bernard,5%,True,6087,1579
572,772193107915964416,2016-09-03 22:02:38,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12,10,Pembroke,36%,True,Chihuahua,22%,True,Pekinese,16%,True,5665,1285
573,772152991789019136,2016-09-03 19:23:13,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10,10,golden retriever,27%,True,Irish setter,10%,True,vizsla,7%,True,3581,1048
574,772117678702071809,2016-09-03 17:02:54,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,12,10,Labrador retriever,21%,True,beagle,15%,True,golden retriever,12%,True,3540,686
575,772114945936949249,2016-09-03 16:52:02,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,10,10,Chihuahua,80%,True,toy terrier,5%,True,Italian greyhound,3%,True,2577,440
576,772102971039580160,2016-09-03 16:04:27,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,11,10,Pembroke,54%,True,Cardigan,26%,True,Shetland sheepdog,6%,True,3763,862
577,771770456517009408,2016-09-02 18:03:10,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11,10,papillon,53%,True,collie,19%,True,Border collie,12%,True,11253,3133
578,771500966810099713,2016-09-02 00:12:18,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,12,10,Labrador retriever,83%,True,golden retriever,10%,True,soccer ball,1%,False,7757,2415
579,771380798096281600,2016-09-01 16:14:48,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,11,10,collie,50%,True,Border collie,45%,True,English springer,1%,True,9884,4658
580,771136648247640064,2016-09-01 00:04:38,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,11,10,bathtub,36%,False,golden retriever,29%,True,tub,20%,False,8585,2703
581,771102124360998913,2016-08-31 21:47:27,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,12,10,Labrador retriever,56%,True,pug,17%,True,Staffordshire bullterrier,3%,True,5844,1326
582,771014301343748096,2016-08-31 15:58:28,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,7,10,meerkat,20%,False,doormat,11%,False,macaque,8%,False,6466,1534
583,770787852854652928,2016-08-31 00:58:39,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,10,10,Bernese mountain dog,78%,True,Greater Swiss Mountain dog,16%,True,EntleBucher,2%,True,4608,1100
584,770772759874076672,2016-08-30 23:58:40,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,11,10,chow,97%,True,golden retriever,1%,True,Pomeranian,0%,True,4876,1322
585,770655142660169732,2016-08-30 16:11:18,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,11,10,Madagascar cat,49%,False,skunk,16%,False,paper towel,9%,False,6907,1664
586,770414278348247044,2016-08-30 00:14:12,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,11,10,maillot,58%,False,maillot,8%,False,golden retriever,5%,True,5930,1921
587,770293558247038976,2016-08-29 16:14:30,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,10,10,Italian greyhound,93%,True,Mexican hairless,3%,True,whippet,1%,True,5838,1352
588,770069151037685760,2016-08-29 01:22:47,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,10,10,Boston bull,41%,True,American Staffordshire terrier,28%,True,Staffordshire bullterrier,11%,True,7125,2119
589,769940425801170949,2016-08-28 16:51:16,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,12,10,miniature pinscher,79%,True,Chihuahua,15%,True,Staffordshire bullterrier,3%,True,29224,8808
590,769695466921623552,2016-08-28 00:37:54,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,13,10,pug,40%,True,muzzle,16%,False,kuvasz,4%,True,6028,1560
591,769212283578875904,2016-08-26 16:37:54,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,12,10,golden retriever,16%,True,Pekinese,14%,True,cocker spaniel,8%,True,5073,1593
592,768970937022709760,2016-08-26 00:38:52,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,12,10,Pomeranian,18%,True,golden retriever,11%,True,mousetrap,8%,False,13367,5979
593,768855141948723200,2016-08-25 16:58:45,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,11,10,chow,72%,True,Brabancon griffon,5%,True,Rottweiler,5%,True,3920,821
594,768609597686943744,2016-08-25 00:43:02,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,10,10,basenji,18%,True,Italian greyhound,13%,True,whippet,6%,True,3844,1095
595,768596291618299904,2016-08-24 23:50:10,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,12,10,Great Pyrenees,72%,True,golden retriever,23%,True,Labrador retriever,2%,True,4726,1185
596,768473857036525572,2016-08-24 15:43:39,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,11,10,Labrador retriever,73%,True,Chesapeake Bay retriever,24%,True,kelpie,0%,True,12747,3152
597,768193404517830656,2016-08-23 21:09:14,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,8,10,lion,39%,False,ram,30%,False,cheetah,9%,False,10159,3257
598,767884188863397888,2016-08-23 00:40:31,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,10,10,coral reef,32%,False,cliff,15%,False,lakeside,4%,False,4459,1264
599,767754930266464257,2016-08-22 16:06:54,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,11,10,vizsla,30%,True,fountain,14%,False,Chesapeake Bay retriever,11%,True,14945,4939
600,767500508068192258,2016-08-21 23:15:55,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,12,10,chow,48%,True,golden retriever,16%,True,Norfolk terrier,6%,True,7033,2142
601,767191397493538821,2016-08-21 02:47:37,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,13,10,patio,70%,False,boathouse,11%,False,pier,3%,False,11504,3458
602,767122157629476866,2016-08-20 22:12:29,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,13,10,toy poodle,87%,True,miniature poodle,5%,True,Irish terrier,3%,True,9527,2631
603,766793450729734144,2016-08-20 00:26:19,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,10,10,beagle,45%,True,basset,19%,True,bloodhound,7%,True,4732,1251
604,766693177336135680,2016-08-19 17:47:52,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,11,10,Doberman,94%,True,vizsla,1%,True,Rhodesian ridgeback,0%,True,3785,727
605,766423258543644672,2016-08-18 23:55:18,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,9,10,keeshond,99%,True,Pomeranian,0%,True,Norwegian elkhound,0%,True,5621,1450
606,766313316352462849,2016-08-18 16:38:26,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,12,10,toy poodle,96%,True,miniature poodle,1%,True,cocker spaniel,1%,True,6328,1728
